content_id;official_number;module;smartmodus_kategorie;scope;question;answer_a;answer_b;answer_c;answer_d;correct_answer;topic;subtopic;competency;image_required;source_question_id;content_role;feedback_correct;feedback_incorrect;evaluation_mode;content_status
SBF-SEE-0182;182;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung hat folgendes Schifffahrtszeichen?;Kennzeichnung von besonderen Gebieten und Stellen.;Kennzeichnung von Sperrgebieten.;Kennzeichnung von Schießgebieten.;Kennzeichnung von Badegebieten.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;true;SBFSEE-0182;see_specific;"Richtig.

Kennzeichnung von besonderen Gebieten und Stellen. Das dargestellte Signal oder Zeichen kennzeichnet: Kennzeichnung von besonderen Gebieten und Stellen. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";"Falsch.

Richtig ist: „Kennzeichnung von besonderen Gebieten und Stellen.“

Das dargestellte Signal oder Zeichen kennzeichnet: Kennzeichnung von besonderen Gebieten und Stellen. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";multiple_choice;Feedback erstellt
SBF-SEE-0183;183;SBF See;Lichter, Zeichen und Töne;See;Woran ist ein militärisches Warngebiet zu erkennen, das wegen Schießübungen für die Schifffahrt gesperrt ist?;An bestimmten Tag- und Nachtsignalen, die nach der Sperr- und Warngebietsverordnung der Generaldirektion Wasserstraßen und Schifffahrt (GDWS) für militärische Sperr- und Warngebiete an entsprechenden Signalstellen und auf Sicherungsfahrzeugen gezeigt werden.;An bestimmten Tag- und Nachtsignalen, die nach der Rheinpolizeiverordnung der Generaldirektion Wasserstraßen und Schifffahrt (GDWS) für militärische Sperr- und Warngebiete an entsprechenden Signalstellen am Ufer und auf Sicherungsfahrzeugen gezeigt werden.;An bestimmten Tag- und Nachtsignalen, die nach der zuständigen Polizeiverordnung des Wasserwirtschaftsamtes für Übungs-, Sperr- und Warngebiete an entsprechenden Signalstellen am Ufer und auf Sicherungsfahrzeugen gezeigt werden.;An bestimmten Tag- und Nachtsignalen, die nach der Schifffahrtsordnung der Generaldirektion Wasserstraßen und Schifffahrt (GDWS) für militärische Sperr- und Warngebiete an entsprechenden Signalstellen am Ufer und auf Sicherungsfahrzeugen gezeigt werden.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0183;see_specific;"Richtig.

An bestimmten Tag- und Nachtsignalen, die nach der Sperr- und Warngebietsverordnung der Generaldirektion Wasserstraßen und Schifffahrt (GDWS) für militärische Sperr- und Warngebiete an entsprechenden Signalstellen und auf Sicherungsfahrzeugen gezeigt werden. Das dargestellte Signal oder Zeichen kennzeichnet: An bestimmten Tag- und Nachtsignalen, die nach der Sperr- und Warngebietsverordnung der Generaldirektion Wasserstraßen und Schifffahrt (GDWS) für militärische Sperr- und Warngebiete an entsprechenden Signalstellen und auf Sicherungsfahrzeugen gezeigt werden. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";"Falsch.

Richtig ist: „An bestimmten Tag- und Nachtsignalen, die nach der Sperr- und Warngebietsverordnung der Generaldirektion Wasserstraßen und Schifffahrt (GDWS) für militärische Sperr- und Warngebiete an entsprechenden Signalstellen und auf Sicherungsfahrzeugen gezeigt werden.“

Das dargestellte Signal oder Zeichen kennzeichnet: An bestimmten Tag- und Nachtsignalen, die nach der Sperr- und Warngebietsverordnung der Generaldirektion Wasserstraßen und Schifffahrt (GDWS) für militärische Sperr- und Warngebiete an entsprechenden Signalstellen und auf Sicherungsfahrzeugen gezeigt werden. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";multiple_choice;Feedback erstellt
SBF-SEE-0184;184;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung haben folgende Schifffahrtszeichen?;Sperrgebiet.;Sperrgebiet und Badezone.;Sperrgebiet wegen Aquakulturen und Muschelzuchtanlagen.;Schießgebiet.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;true;SBFSEE-0184;see_specific;"Richtig.

Sperrgebiet. Das dargestellte Signal oder Zeichen kennzeichnet: Sperrgebiet. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";"Falsch.

Richtig ist: „Sperrgebiet.“

Das dargestellte Signal oder Zeichen kennzeichnet: Sperrgebiet. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";multiple_choice;Feedback erstellt
SBF-SEE-0185;185;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung hat folgendes Flaggensignal?;Anhalten.;Seenotsignal.;Anker behindert Schifffahrt.;Schleppverband, länger als 200 m;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;true;SBFSEE-0185;see_specific;"Richtig.

Anhalten. Das dargestellte Signal oder Zeichen kennzeichnet: Anhalten. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";"Falsch.

Richtig ist: „Anhalten.“

Das dargestellte Signal oder Zeichen kennzeichnet: Anhalten. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";multiple_choice;Feedback erstellt
SBF-SEE-0186;186;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung hat folgendes Schallsignal?;Polizeifahrzeug fordert zum Anhalten auf.;Ankerlieger macht auf gefährliche Annäherung aufmerksam.;Letzter bemannter Anhang eines Schleppverbandes.;Manövrierbehindertes Fahrzeug blockiert das Fahrwasser.;A;Lichter, Zeichen & Schallsignale;Fahrzeug- und Verkehrssignale;Signale erkennen und Bedeutung zuordnen;true;SBFSEE-0186;see_specific;"Richtig.

Polizeifahrzeug fordert zum Anhalten auf. Das dargestellte Signal oder Zeichen kennzeichnet: Polizeifahrzeug fordert zum Anhalten auf. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";"Falsch.

Richtig ist: „Polizeifahrzeug fordert zum Anhalten auf.“

Das dargestellte Signal oder Zeichen kennzeichnet: Polizeifahrzeug fordert zum Anhalten auf. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";multiple_choice;Feedback erstellt
SBF-SEE-0187;187;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung haben folgende Sichtzeichen?;Dauernde Sperrung der Seeschifffahrtsstraße. Weiterfahrt verboten.;Schutzbedürftige Anlage. Sog und Wellenschlag vermeiden.;Außergewöhnliche Schifffahrtsbehinderung. Vorsichtig passieren.;Ende einer Gebots- oder Verbotsstrecke. Freie Weiterfahrt.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;true;SBFSEE-0187;see_specific;"Richtig.

Dauernde Sperrung der Seeschifffahrtsstraße. Weiterfahrt verboten. Das dargestellte Signal oder Zeichen kennzeichnet: Dauernde Sperrung der Seeschifffahrtsstraße. Weiterfahrt verboten. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";"Falsch.

Richtig ist: „Dauernde Sperrung der Seeschifffahrtsstraße. Weiterfahrt verboten.“

Das dargestellte Signal oder Zeichen kennzeichnet: Dauernde Sperrung der Seeschifffahrtsstraße. Weiterfahrt verboten. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";multiple_choice;Feedback erstellt
SBF-SEE-0188;188;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung hat folgendes Schallsignal?;Sperrung der Seeschifffahrtsstraße, Weiterfahrt verboten.;Einfahrt in Schleuse oder Anlage gesperrt, auf Freigabe warten.;Ein Ankerlieger bei schlechter Sicht, vorsichtig weiter navigieren.;Fahrzeug des öffentlichen Dienstes, anhalten.;A;Lichter, Zeichen & Schallsignale;Fahrzeug- und Verkehrssignale;Signale erkennen und Bedeutung zuordnen;false;SBFSEE-0188;see_specific;"Richtig.

Sperrung der Seeschifffahrtsstraße, Weiterfahrt verboten. Das dargestellte Signal oder Zeichen kennzeichnet: Sperrung der Seeschifffahrtsstraße, Weiterfahrt verboten. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";"Falsch.

Richtig ist: „Sperrung der Seeschifffahrtsstraße, Weiterfahrt verboten.“

Das dargestellte Signal oder Zeichen kennzeichnet: Sperrung der Seeschifffahrtsstraße, Weiterfahrt verboten. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";multiple_choice;Feedback erstellt
SBF-SEE-0189;189;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung haben folgende Sichtzeichen?;Außergewöhnliche Schifffahrtsbehinderung.;Dauernde Sperrung der Seeschifffahrtsstraße.;Schutzbedürftige Anlage.;Zeitweilige Sperrung der Seeschifffahrtsstraße.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;true;SBFSEE-0189;see_specific;"Richtig.

Außergewöhnliche Schifffahrtsbehinderung. Das dargestellte Signal oder Zeichen kennzeichnet: Außergewöhnliche Schifffahrtsbehinderung. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";"Falsch.

Richtig ist: „Außergewöhnliche Schifffahrtsbehinderung.“

Das dargestellte Signal oder Zeichen kennzeichnet: Außergewöhnliche Schifffahrtsbehinderung. Solche hoheitlichen oder besonderen Sicht- und Schallsignale verlangen sofortige Beachtung und ein entsprechend angepasstes Manöver.";multiple_choice;Feedback erstellt
SBF-SEE-0190;190;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung hat folgende Tonne?;Kennzeichnung der Mitte von Schifffahrtswegen.;Kennzeichnung von Einzelgefahrenstellen.;Kennzeichnung einer Reede.;Kennzeichnung der Backbordseite eines Fahrwassers.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;true;SBFSEE-0190;see_specific;"Richtig.

Kennzeichnung der Mitte von Schifffahrtswegen. Die Tonne beziehungsweise Kennung bezeichnet: Kennzeichnung der Mitte von Schifffahrtswegen. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";"Falsch.

Richtig ist: „Kennzeichnung der Mitte von Schifffahrtswegen.“

Die Tonne beziehungsweise Kennung bezeichnet: Kennzeichnung der Mitte von Schifffahrtswegen. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";multiple_choice;Feedback erstellt
SBF-SEE-0191;191;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung hat folgendes Schifffahrtszeichen?;Die Steuerbordseite des Fahrwassers.;Die Backbordseite des Fahrwassers.;Die Mitte eines Schifffahrtsweges.;Die Kennzeichnung von Hindernissen.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;true;SBFSEE-0191;see_specific;"Richtig.

Die Steuerbordseite des Fahrwassers. Die Tonne beziehungsweise Kennung bezeichnet: Die Steuerbordseite des Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";"Falsch.

Richtig ist: „Die Steuerbordseite des Fahrwassers.“

Die Tonne beziehungsweise Kennung bezeichnet: Die Steuerbordseite des Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";multiple_choice;Feedback erstellt
SBF-SEE-0192;192;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung hat folgendes Schifffahrtszeichen?;Die Backbordseite des Fahrwassers.;Die Steuerbordseite des Fahrwassers.;Die Mitte eines Wattfahrwassers.;Die Kennzeichnung eines Hindernisses im Wattfahrwasser.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;true;SBFSEE-0192;see_specific;"Richtig.

Die Backbordseite des Fahrwassers. Die Tonne beziehungsweise Kennung bezeichnet: Die Backbordseite des Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";"Falsch.

Richtig ist: „Die Backbordseite des Fahrwassers.“

Die Tonne beziehungsweise Kennung bezeichnet: Die Backbordseite des Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";multiple_choice;Feedback erstellt
SBF-SEE-0193;193;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung hat folgende(s) Tonne/Schifffahrtszeichen?;Die Steuerbordseite des Fahrwassers.;Die Backbordseite des Fahrwassers.;Die Mitte eines Schifffahrtsweges.;Die Kennzeichnung von Hindernissen.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;false;SBFSEE-0193;see_specific;"Richtig.

Die Steuerbordseite des Fahrwassers. Die Tonne beziehungsweise Kennung bezeichnet: Die Steuerbordseite des Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";"Falsch.

Richtig ist: „Die Steuerbordseite des Fahrwassers.“

Die Tonne beziehungsweise Kennung bezeichnet: Die Steuerbordseite des Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";multiple_choice;Feedback erstellt
SBF-SEE-0194;194;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung hat folgende(s) Tonne/Schifffahrtszeichen?;Die Backbordseite des Fahrwassers.;Die Steuerbordseite des Fahrwassers.;Die Mitte eines Wattfahrwassers.;Die Kennzeichnung eines Hindernisses im Wattfahrwasser.;A;Schifffahrtszeichen & Fahrwasser;Zeichen / Betonnung;Schifffahrtszeichen und Fahrwasserinformationen interpretieren;true;SBFSEE-0194;see_specific;"Richtig.

Die Backbordseite des Fahrwassers. Die Tonne beziehungsweise Kennung bezeichnet: Die Backbordseite des Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";"Falsch.

Richtig ist: „Die Backbordseite des Fahrwassers.“

Die Tonne beziehungsweise Kennung bezeichnet: Die Backbordseite des Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";multiple_choice;Feedback erstellt
SBF-SEE-0195;195;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung hat folgende Tonne?;Steuerbordseite des durchgehenden Fahrwassers/Backbordseite des abzweigenden oder einmündenden Fahrwassers.;Backbordseite des durchgehenden Fahrwassers/Steuerbordseite des abzweigenden oder einmündenden Fahrwassers.;Steuerbordseite des durchgehenden Fahrwassers.;Backbordseite des durchgehenden Fahrwassers.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;true;SBFSEE-0195;see_specific;"Richtig.

Steuerbordseite des durchgehenden Fahrwassers/Backbordseite des abzweigenden oder einmündenden Fahrwassers. Die Tonne beziehungsweise Kennung bezeichnet: Steuerbordseite des durchgehenden Fahrwassers/Backbordseite des abzweigenden oder einmündenden Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";"Falsch.

Richtig ist: „Steuerbordseite des durchgehenden Fahrwassers/Backbordseite des abzweigenden oder einmündenden Fahrwassers.“

Die Tonne beziehungsweise Kennung bezeichnet: Steuerbordseite des durchgehenden Fahrwassers/Backbordseite des abzweigenden oder einmündenden Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";multiple_choice;Feedback erstellt
SBF-SEE-0196;196;SBF See;Lichter, Zeichen und Töne;See;Welche Bedeutung hat folgende Tonne?;Backbordseite des durchgehenden Fahrwassers, Steuerbordseite des abzweigenden oder einmündenden Fahrwassers.;Steuerbordseite des durchgehenden Fahrwassers, Backbordseite des abzweigenden oder einmündenden Fahrwassers.;Steuerbordseite des durchgehenden Fahrwassers.;Backbordseite des durchgehenden Fahrwassers.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;true;SBFSEE-0196;see_specific;"Richtig.

Backbordseite des durchgehenden Fahrwassers, Steuerbordseite des abzweigenden oder einmündenden Fahrwassers. Die Tonne beziehungsweise Kennung bezeichnet: Backbordseite des durchgehenden Fahrwassers, Steuerbordseite des abzweigenden oder einmündenden Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";"Falsch.

Richtig ist: „Backbordseite des durchgehenden Fahrwassers, Steuerbordseite des abzweigenden oder einmündenden Fahrwassers.“

Die Tonne beziehungsweise Kennung bezeichnet: Backbordseite des durchgehenden Fahrwassers, Steuerbordseite des abzweigenden oder einmündenden Fahrwassers. Farbe, Form, Toppzeichen und gegebenenfalls Feuerkennung ermöglichen die Zuordnung auch bei wechselnder Sicht.";multiple_choice;Feedback erstellt
